nodenumber,    x-coordinate,    y-coordinate,      x-velocity,      y-velocity
      7246, 8.658099052E-01, 2.015612506E-02, 6.020474755E-02,-4.299426155E-04
      7247, 7.086030796E-01,-3.224773346E-01, 7.147467275E-02, 6.280246057E-03
      7248, 1.029616224E-01,-4.194056788E-01, 9.001063196E-02,-8.287541378E-03
      7249, 1.132475092E-01, 4.172204044E-01, 2.057110877E-01, 1.931364749E-03
      7250, 8.186459298E-01,-2.052443162E-01, 5.412946934E-02, 6.783417017E-03
      7251, 7.270839747E-01, 3.963219936E-01, 1.923897727E-01,-2.553466518E-03
      7252, 9.672812028E-01,-2.197030755E-01, 5.599247509E-02, 5.176917452E-03
      7253, 5.098172570E-01, 1.634500041E-01, 1.047785103E-01,-7.973119677E-03
      7254, 2.374258109E-01, 3.999626262E-01, 2.048620152E-01,-5.157963649E-04
      7255, 7.576301460E-01,-3.100408179E-01, 6.858236216E-02, 6.250590750E-03
      7256, 8.461937888E-01,-1.592327227E-01, 4.973512975E-02, 5.989294945E-03
      7257, 9.674443153E-01, 3.041587219E-02, 6.658025154E-02,-7.857806953E-04
      7258, 1.623155006E-01, 3.766033411E-01, 2.019937364E-01, 1.304606100E-03
      7259, 1.800335783E-01,-3.707804082E-01, 9.748736431E-02,-5.026610815E-03
      7260, 5.270724090E-02, 3.142446422E-01, 1.903319233E-01, 8.341032548E-03
      7261, 6.712722094E-01, 2.593936888E-01, 1.536568855E-01,-6.092627234E-03
      7262, 9.438950567E-01,-2.195613417E-01, 5.594217570E-02, 5.390222869E-03
      7263, 8.418090875E-01, 4.290527815E-01, 1.940660482E-01,-1.625549813E-03
      7264, 9.331818206E-01,-9.310383380E-03, 5.718362497E-02, 6.826856681E-04
      7265, 3.134170245E-01,-1.244838161E-03, 1.521701305E-02, 3.206044663E-03
      7266, 7.570417131E-01,-4.132375766E-01, 7.858780615E-02, 3.093463755E-03
      7267, 9.319074645E-01,-3.392706975E-01, 6.786751564E-02, 4.278725500E-03
      7268, 2.875315363E-01, 1.816690674E-01, 1.168332726E-01,-1.028412053E-02
      7269, 3.505430457E-01, 3.329757668E-01, 1.903615262E-01,-3.849214183E-03
      7270, 9.437558486E-01,-9.965442042E-02, 4.980403364E-02, 3.653284899E-03
      7271, 8.291540075E-01,-1.578576651E-01, 4.933880451E-02, 6.164239815E-03
      7272, 9.548809120E-01,-4.773550595E-01, 7.470593137E-02, 6.476754690E-04
      7273, 2.975506675E-01, 5.671680719E-02, 3.024806686E-02,-3.266008984E-03
      7274, 7.771582889E-01, 1.122887026E-01, 8.645828925E-02,-4.377780514E-03
      7275, 8.064614704E-01, 2.516456733E-01, 1.484441915E-01,-5.442468412E-03
      7276, 8.916416537E-01,-2.592868704E-01, 6.023970570E-02, 5.804206910E-03
      7277, 8.926810102E-01, 1.414178475E-01, 1.014809262E-01,-4.466612120E-03
      7278, 3.864887486E-01, 3.085323084E-02, 3.022152557E-02,-6.600196220E-04
      7279, 8.910349556E-01,-1.588147248E-01, 5.042838981E-02, 5.460892599E-03
      7280, 6.852958163E-01,-2.534624533E-01, 6.181273982E-02, 8.078500447E-03
      7281, 4.288154794E-01,-3.826978838E-01, 8.950357098E-02, 4.004678676E-03
      7282, 8.755691771E-01,-3.760551815E-01, 7.228473125E-02, 3.748849387E-03
      7283, 3.803160968E-01,-3.981968476E-01, 9.253094055E-02, 2.679408835E-03
      7284, 8.296997923E-01,-1.327292664E-01, 4.758354975E-02, 5.637437691E-03
      7285, 7.064701045E-01,-4.130254612E-01, 8.037623015E-02, 3.238371839E-03
      7286, 3.768391944E-01, 4.165245334E-01, 2.044515629E-01,-1.742825790E-03
      7287, 1.118799212E-01,-4.038117315E-01, 9.252173373E-02,-9.002145146E-03
      7288, 9.184078170E-01,-2.394614820E-01, 5.793686112E-02, 5.636847383E-03
      7289, 8.911173073E-01,-3.672489427E-01, 7.118320540E-02, 3.895316184E-03
      7290, 5.849263630E-01,-2.796348946E-01, 6.858308764E-02, 8.481118052E-03
      7291, 8.916876752E-01,-2.793914846E-01, 6.248504680E-02, 5.598220794E-03
      7292, 6.858047424E-01,-2.758553589E-01, 6.539001061E-02, 7.666408259E-03
      7293, 6.743269148E-02, 3.854260405E-01, 2.007376176E-01, 4.199807725E-03
      7294, 6.857466741E-02,-3.759876269E-01, 9.280440492E-02,-1.459092058E-02
      7295, 9.785594661E-01, 3.020605190E-02, 6.691709593E-02,-7.616910859E-04
      7296, 8.485989772E-01, 1.385194263E-01, 9.936536544E-02,-4.670924669E-03
      7297, 9.784477657E-01,-3.997308724E-01, 7.125377393E-02, 2.696002827E-03
      7298, 9.316986734E-01, 8.151177681E-02, 8.002547059E-02,-2.647294663E-03
      7299, 3.942519861E-01, 2.971096369E-01, 1.775196677E-01,-5.648383127E-03
      7300, 8.109541078E-01,-1.511685219E-01, 4.847732959E-02, 6.257172645E-03
      7301, 3.385248526E-01, 4.439948172E-01, 2.077497441E-01,-9.835850923E-04
      7302, 7.815725069E-01,-4.586812520E-01, 7.981329741E-02, 1.455499992E-03
      7303, 6.810476824E-01,-4.287743832E-01, 8.224823530E-02, 2.702063961E-03
      7304, 6.302474371E-01,-4.726387553E-01, 8.579140508E-02, 1.054052353E-03
      7305, 5.045198466E-01,-4.130915530E-01, 8.837196947E-02, 3.247175792E-03
      7306, 9.437809673E-01,-2.596460222E-01, 5.989096225E-02, 5.284899292E-03
      7307, 8.267208370E-01,-2.691073333E-01, 6.208045936E-02, 6.367192757E-03
      7308, 6.970439458E-01, 3.814760041E-01, 1.905590336E-01,-2.978213707E-03
      7309, 3.884504000E-02, 4.367316214E-01, 2.048567837E-01, 2.558688032E-03
      7310, 3.896350470E-02,-4.249762367E-01, 8.202164987E-02,-1.090279134E-02
      7311, 9.341684412E-01,-4.349448828E-01, 7.413894693E-02, 1.890892416E-03
      7312, 8.914605410E-01,-3.778083380E-01, 7.200078939E-02, 3.620819728E-03
      7313, 7.562612886E-01,-4.726926096E-01, 8.105666673E-02, 9.856491548E-04
      7314, 8.310451689E-01, 4.587282997E-01, 1.968846549E-01,-9.496021683E-04
      7315, 9.438588194E-01,-7.961477192E-02, 5.035568725E-02, 3.080840530E-03
      7316, 7.191204064E-01, 1.182361079E-01, 8.708701393E-02,-4.936139193E-03
      7317, 8.838249654E-01, 2.014192645E-01, 1.268879659E-01,-5.205262304E-03
      7318, 8.766345134E-01, 2.344111416E-01, 1.407473597E-01,-5.197407352E-03
      7319, 4.849679220E-01, 3.823185821E-01, 1.966553777E-01,-3.045394258E-03
      7320, 4.888996060E-01,-1.132944214E-01, 3.433005817E-02, 9.611762077E-03
      7321, 8.428724722E-01, 4.440085740E-01, 1.955095024E-01,-1.280674924E-03
      7322, 4.989750723E-01,-2.744761158E-02, 3.027044574E-02, 4.055394763E-03
      7323, 3.316054513E-01, 3.819680201E-01, 2.008552111E-01,-2.178996131E-03
      7324, 3.682569957E-01,-3.071419017E-02, 1.853994061E-02, 5.641312543E-03
      7325, 8.924022665E-01,-3.183837065E-01, 6.665001719E-02, 4.977857733E-03
      7326, 5.094012474E-01,-3.058532955E-01, 7.593161793E-02, 7.969256476E-03
      7327, 7.029755907E-01, 4.151204317E-01, 1.957630854E-01,-2.102341608E-03
      7328, 5.801402060E-01,-4.130855704E-01, 8.527830937E-02, 3.395553547E-03
      7329, 2.862836746E-01,-1.654813505E-01, 4.448987407E-02, 1.259831829E-02
      7330, 4.518274784E-01,-1.802502348E-01, 4.842643343E-02, 1.171899096E-02
      7331, 3.404808496E-01,-4.727649650E-01, 9.493585487E-02, 2.852720520E-04
      7332, 8.767489538E-01,-1.586582482E-01, 5.018896987E-02, 5.621737582E-03
      7333, 1.636443578E-01, 4.726658124E-01, 2.102653592E-01, 2.879426294E-04
      7334, 9.561896801E-01,-1.958772576E-02, 5.641648834E-02, 1.017874374E-03
      7335, 8.060633458E-01, 4.730718150E-01, 1.982129705E-01,-6.231682505E-04
      7336, 2.156721251E-01,-3.056854852E-01, 9.333871204E-02, 5.265056611E-04
      7337, 4.028478223E-02, 3.865231388E-01, 1.995806981E-01, 4.932429294E-03
      7338, 3.147244689E-01,-5.857226587E-02, 1.523220659E-02, 8.646982961E-03
      7339, 9.992043830E-02, 2.814237211E-01, 1.855497972E-01, 5.222520198E-03
      7340, 9.212307700E-01,-3.970948917E-01, 7.255029101E-02, 2.971799227E-03
      7341, 9.189349351E-01,-3.191926935E-01, 6.624099976E-02, 4.755120023E-03
      7342, 2.331127949E-01, 3.438940019E-01, 1.963656400E-01,-1.160348829E-03
      7343, 2.396670905E-01,-4.727091927E-01, 9.440683230E-02,-7.523645015E-04
      7344, 9.323128631E-01,-4.486726326E-01, 7.468813701E-02, 1.502461962E-03
      7345, 3.784334465E-01,-4.585591488E-01, 9.420094088E-02, 8.416570258E-04
      7346, 9.438679662E-01,-4.957257081E-02, 5.237612562E-02, 2.111293534E-03
      7347, 2.139415343E-01, 4.726080592E-01, 2.105230846E-01,-1.273469225E-06
      7348, 9.674468442E-01, 1.302262593E-01, 9.856479782E-02,-3.761967693E-03
      7349, 9.557996716E-01,-9.975469042E-02, 5.012098352E-02, 3.567874131E-03
      7350, 8.332222261E-01, 6.588981616E-03, 5.589731737E-02, 2.230853868E-04
      7351, 8.333285991E-01,-3.665116042E-01, 7.264079161E-02, 4.239213055E-03
      7352, 1.032320036E-01,-4.324757122E-01, 8.863298269E-02,-7.072720606E-03
      7353, 5.043645319E-01,-4.289712591E-01, 8.921902607E-02, 2.608819020E-03
      7354, 9.678632637E-01,-4.190453546E-01, 7.253126742E-02, 2.234416551E-03
      7355, 9.674449379E-01, 3.503867468E-01, 1.776690063E-01,-3.164290424E-03
      7356, 8.102690376E-02,-4.016725973E-01, 9.022882056E-02,-1.126154760E-02
      7357, 6.696738922E-02, 4.103827044E-01, 2.035448438E-01, 3.177468430E-03
      7358, 9.673431499E-01, 3.101706103E-01, 1.668254812E-01,-3.881537198E-03
      7359, 4.118501590E-01, 3.610420019E-01, 1.947728689E-01,-3.433427756E-03
      7360, 7.353796965E-01,-1.833017441E-01, 5.092231393E-02, 7.665481484E-03
      7361, 8.170646673E-01, 4.306558419E-01, 1.948098873E-01,-1.614413423E-03
      7362, 7.535928095E-01, 4.132282282E-01, 1.942405356E-01,-2.094661410E-03
      7363, 9.677583830E-01, 1.903764671E-01, 1.226738546E-01,-4.598482792E-03
      7364, 9.677028383E-01, 2.301428778E-01, 1.386708753E-01,-4.678959359E-03
      7365, 9.678712260E-01, 1.500938762E-01, 1.063539605E-01,-4.131184225E-03
      7366, 9.441137787E-01, 7.109675680E-02, 7.707340970E-02,-2.255295466E-03
      7367, 6.157253975E-01, 3.247400085E-01, 1.790281681E-01,-4.711719744E-03
      7368, 4.905560514E-01, 4.455840602E-01, 2.044286461E-01,-1.346731111E-03
      7369, 8.446805173E-01,-2.180660974E-01, 5.568800033E-02, 6.495358913E-03
      7370, 7.513299155E-01, 5.799551350E-02, 6.519784828E-02,-2.228995789E-03
      7371, 8.490149281E-01,-3.224169721E-01, 6.794952440E-02, 5.238904465E-03
      7372, 3.079845009E-01, 1.992452921E-01, 1.293687237E-01,-9.694921066E-03
      7373, 7.125855180E-01, 3.814069594E-01, 1.901365953E-01,-2.957823507E-03
      7374, 2.889956242E-01, 2.164986708E-01, 1.422000319E-01,-8.875048290E-03
      7375, 2.013770977E-01, 4.726256201E-01, 2.105078096E-01, 6.603304149E-05
      7376, 1.467566036E-01,-3.187935622E-01, 9.873744813E-02,-7.046033212E-03
      7377, 7.353093537E-01,-2.135259705E-01, 5.514306219E-02, 7.806541015E-03
      7378, 9.558681703E-01,-3.995714711E-01, 7.180735890E-02, 2.772338167E-03
      7379, 8.025861609E-01, 3.452898012E-01, 1.798974358E-01,-3.659536047E-03
      7380, 8.837770019E-01,-4.172233753E-01, 7.476210573E-02, 2.550136006E-03
      7381, 4.798325101E-01,-3.624039376E-01, 8.527086001E-02, 5.339445638E-03
      7382, 2.522860151E-01,-4.728096298E-01, 9.469359213E-02,-5.877722083E-04
      7383, 9.438603606E-01,-1.694900561E-01, 5.188529180E-02, 5.041993673E-03
      7384, 7.373144368E-01, 1.483862276E-01, 1.013357372E-01,-5.624636843E-03
      7385, 9.315798306E-01,-3.951691045E-02, 5.295986958E-02, 1.812600771E-03
      7386, 9.049409428E-01,-5.881096920E-02, 5.025273658E-02, 2.651755181E-03
      7387, 9.559234860E-01,-2.196206134E-01, 5.596614994E-02, 5.275176613E-03
      7388, 4.692534618E-01,-3.902937287E-02, 2.717778529E-02, 5.269201046E-03
      7389, 9.315540255E-01,-5.941937256E-02, 5.113417787E-02, 2.509935610E-03
      7390, 9.194147466E-01,-3.390092530E-01, 6.809899273E-02, 4.368458717E-03
      7391, 5.813494122E-01,-3.611213679E-01, 8.069132746E-02, 5.521169697E-03
      7392, 4.888868248E-01, 3.673044242E-01, 1.937271144E-01,-3.492952831E-03
      7393, 5.799208266E-01,-4.439839431E-01, 8.689466028E-02, 2.161306845E-03
      7394, 7.543979253E-01,-2.934622703E-01, 6.648230078E-02, 6.656285993E-03
      7395, 8.008125375E-01, 2.053634933E-02, 5.732616383E-02,-3.835677702E-04
      7396, 9.558330686E-01,-5.968713155E-02, 5.191521154E-02, 2.390826248E-03
      7397, 8.252507683E-01, 3.968623071E-01, 1.900541225E-01,-2.401999226E-03
      7398, 9.319981928E-01, 1.316664808E-01, 9.836476739E-02,-4.014858822E-03
      7399, 3.444706972E-01,-1.667801479E-01, 4.450802911E-02, 1.268343355E-02
      7400, 3.712820448E-01,-9.624661651E-02, 2.537218182E-02, 1.054768697E-02
      7401, 5.061097929E-01,-3.441527873E-01, 8.189357642E-02, 6.270770904E-03
      7402, 9.558632361E-01,-7.972373206E-02, 5.070772552E-02, 3.009116190E-03
      7403, 9.702596062E-01, 4.495154080E-01, 1.931584780E-01,-1.094307340E-03
      7404, 5.913839849E-01, 4.440115003E-01, 2.016992002E-01,-1.419069540E-03
      7405, 8.069013804E-01,-4.441864326E-01, 7.844677864E-02, 1.910068334E-03
      7406, 7.499834128E-01,-1.269759446E-01, 4.519342858E-02, 6.417397068E-03
      7407, 5.572969970E-01,-3.242133028E-01, 7.690471462E-02, 7.075705901E-03
      7408, 9.442596405E-01, 1.310128838E-01, 9.837396684E-02,-3.923661185E-03
      7409, 4.034632875E-01,-4.727216896E-01, 9.374109875E-02, 6.634488057E-04
      7410, 4.305247921E-01,-7.354918150E-04, 2.725738267E-02, 2.280514200E-03
      7411, 7.171679811E-01, 4.440431572E-01, 1.985173133E-01,-1.365398890E-03
      7412, 3.145627018E-01, 4.733241809E-01, 2.097155764E-01,-3.989991254E-04
      7413, 3.264601167E-01, 1.815006422E-01, 1.159766434E-01,-1.005557320E-02
      7414, 3.051915344E-01,-4.015005744E-01, 9.512951104E-02, 8.279110437E-04
      7415, 8.690941430E-01, 4.728646610E-01, 1.967582983E-01,-6.108489599E-04
      7416, 2.784599819E-01,-4.299657589E-01, 9.558990430E-02,-3.924333620E-04
      7417, 8.805513333E-01, 4.168742343E-01, 1.917226032E-01,-1.867643187E-03
      7418, 5.006021471E-01, 2.945755284E-01, 1.725631523E-01,-5.922067464E-03
      7419, 9.783901264E-01,-9.989526686E-02, 5.069957993E-02, 3.433959952E-03
      7420, 7.667894615E-02,-4.599748893E-01, 8.329699155E-02,-5.012293857E-03
      7421, 4.691446226E-01, 2.957375224E-02, 3.766266170E-02,-6.337732251E-04
      7422, 9.674207284E-01, 7.039895857E-02, 7.761587463E-02,-2.141628606E-03
      7423, 4.467924181E-01, 3.228292153E-01, 1.839491610E-01,-4.881624745E-03
      7424, 3.685499222E-01, 8.508653731E-02, 5.161332421E-02,-5.835119048E-03
      7425, 4.311749630E-01,-1.484562247E-01, 3.989085241E-02, 1.166591447E-02
      7426, 3.510904667E-01, 8.479666650E-02, 4.993978015E-02,-5.900205866E-03
      7427, 9.196195086E-01, 4.742421071E-01, 1.956934812E-01,-5.665621808E-04
      7428, 4.402076182E-01,-9.394997076E-02, 2.880766263E-02, 9.454331949E-03
      7429, 3.657844989E-01, 2.797671953E-02, 2.721658755E-02,-3.267082214E-04
      7430, 6.809053030E-01,-4.440888122E-01, 8.297469710E-02, 2.122083722E-03
      7431, 8.968667230E-01, 3.663996948E-01, 1.827309359E-01,-2.961272993E-03
      7432, 7.793340420E-01, 4.011077672E-01, 1.918482771E-01,-2.355436638E-03
      7433, 6.380079365E-02, 4.485591269E-01, 2.067475436E-01, 1.777545680E-03
      7434, 5.410963594E-01, 4.457635109E-01, 2.031398954E-01,-1.375462990E-03
      7435, 5.660421024E-01, 4.440363591E-01, 2.023532730E-01,-1.421840365E-03
      7436, 1.883365908E-01, 4.284006586E-01, 2.078021461E-01, 3.626299902E-04
      7437, 2.028818376E-01,-4.292232075E-01, 9.483451365E-02,-2.903510451E-03
      7438, 2.281680109E-01,-4.286337464E-01, 9.540046822E-02,-1.968968923E-03
      7439, 2.637027825E-02, 4.119605091E-01, 2.018570037E-01, 3.919249824E-03
      7440, 2.649991222E-02,-4.002560155E-01, 8.404506127E-02,-1.497603705E-02
      7441, 1.980691847E-01, 2.864731358E-01, 1.833337106E-01,-1.707778045E-03
      7442, 9.072719564E-01,-4.469057990E-01, 7.536300208E-02, 1.607172798E-03
      7443, 4.798361383E-01,-3.800589127E-01, 8.699877375E-02, 4.539503107E-03
      7444, 8.679872304E-01, 4.305852932E-01, 1.936372698E-01,-1.568685445E-03
      7445, 8.782280342E-01, 1.254771373E-01, 9.467931565E-02,-4.196609954E-03
      7446, 1.518107520E-01,-4.587682467E-01, 9.067300791E-02,-3.145497596E-03
      7447, 7.175893769E-01, 4.586967196E-01, 1.995806798E-01,-1.004165132E-03
      7448, 4.379101460E-01, 1.759939770E-01, 1.117686505E-01,-8.967778724E-03
      7449, 7.792356156E-01, 4.161595237E-01, 1.940060484E-01,-1.990170048E-03
      7450, 3.190442116E-01, 1.162175150E-01, 6.725831541E-02,-8.600349285E-03
      7451, 2.997188925E-01, 8.617433298E-02, 4.601415182E-02,-6.366780630E-03
      7452, 8.070916770E-01, 3.620955163E-01, 1.837821307E-01,-3.238026216E-03
      7453, 3.184714128E-01,-1.185832070E-01, 2.854702381E-02, 1.208339111E-02
      7454, 5.992470555E-01,-2.152721080E-01, 5.594945500E-02, 9.560273206E-03
      7455, 3.901624495E-01, 6.953145113E-02, 4.564464660E-02,-4.360641255E-03
      7456, 7.580559070E-01,-3.454414546E-01, 7.274429378E-02, 5.287901928E-03
      7457, 3.397317380E-01, 4.727618834E-01, 2.092823333E-01,-4.754984352E-04
      7458, 9.673495316E-01,-5.977574726E-02, 5.227824318E-02, 2.342114529E-03
      7459, 7.096586156E-01, 3.617806072E-01, 1.861377742E-01,-3.479549476E-03
      7460, 6.310272858E-02, 4.743194112E-01, 2.080542197E-01, 8.744985516E-04
      7461, 2.804967981E-01,-3.985295484E-01, 9.567827111E-02, 8.982877007E-05
      7462, 2.516154042E-01, 4.728074688E-01, 2.103977675E-01,-1.803459311E-04
      7463, 1.135927269E-01, 4.459828328E-01, 2.080706296E-01, 1.224800499E-03
      7464, 4.038421728E-01,-4.442548216E-01, 9.331205969E-02, 1.441005820E-03
      7465, 2.019092959E-01,-4.725599035E-01, 9.307280441E-02,-1.298979941E-03
      7466, 3.310324358E-01,-1.566814874E-02, 1.556771746E-02, 4.553223416E-03
      7467, 5.259610769E-01, 4.229646114E-01, 2.013925126E-01,-1.964538897E-03
      7468, 9.317805864E-01,-3.194314940E-01, 6.603710762E-02, 4.653122152E-03
      7469, 9.198469137E-01, 4.612727043E-01, 1.950473030E-01,-8.515568289E-04
      7470, 7.839161733E-01,-3.284091322E-01, 7.013617735E-02, 5.580400490E-03
      7471, 9.561348363E-01, 1.305131316E-01, 9.843333152E-02,-3.837924511E-03
      7472, 4.403141899E-01, 4.589291279E-01, 2.065380356E-01,-9.585967402E-04
      7473, 3.259815438E-01,-1.833132833E-01, 5.044281237E-02, 1.249963458E-02
      7474, 2.824528434E-01,-8.697702361E-02, 1.824198652E-02, 1.080877946E-02
      7475, 9.050966583E-01,-1.791437031E-01, 5.213993185E-02, 5.569462399E-03
      7476, 8.820881581E-01,-4.732413188E-01, 7.681454701E-02, 8.427958893E-04
      7477, 2.679791519E-02,-3.754585940E-01, 8.842326791E-02,-1.826774740E-02
      7478, 4.394806527E-01, 8.208269599E-02, 5.568730286E-02,-5.143236428E-03
      7479, 9.685515004E-01, 2.500114840E-01, 1.463064993E-01,-4.577686669E-03
      7480, 9.315273253E-01,-9.952082524E-02, 4.947290029E-02, 3.746183575E-03
      7481, 6.305547997E-01,-4.289041582E-01, 8.420073451E-02, 2.754323353E-03
      7482, 7.323239945E-01,-3.798385827E-01, 7.693590063E-02, 4.326478384E-03
      7483, 2.876984402E-01, 3.900715024E-01, 2.029638823E-01,-1.454043212E-03
      7484, 7.770990121E-02,-4.463089572E-01, 8.456063746E-02,-6.624881452E-03
      7485, 8.911340813E-02, 4.347371317E-01, 2.065845642E-01, 1.891942839E-03
      7486, 6.572333796E-01,-3.224080011E-01, 7.304730891E-02, 6.635223922E-03
      7487, 9.682656676E-01, 1.702168441E-01, 1.144602008E-01,-4.406297508E-03
      7488, 5.042370861E-01,-4.585583440E-01, 9.027775658E-02, 1.483418710E-03
      7489, 5.545737872E-01,-4.725960201E-01, 8.870325021E-02, 1.033598673E-03
      7490, 7.732641684E-01,-1.671947407E-01, 4.937584562E-02, 7.006735546E-03
      7491, 3.131303831E-01, 5.627691838E-02, 3.178579279E-02,-3.231970212E-03
      7492, 5.909653485E-01, 4.290233646E-01, 2.003108821E-01,-1.808507112E-03
      7493, 9.314975205E-01,-2.596031248E-01, 5.997095152E-02, 5.401151938E-03
      7494, 9.679188323E-01, 2.902042342E-01, 1.605241595E-01,-4.171918152E-03
      7495, 8.918930282E-01, 9.318077350E-02, 8.276128761E-02,-3.201505772E-03
      7496, 3.393400974E-01, 4.587470768E-01, 2.086652381E-01,-7.220489418E-04
      7497, 5.536763117E-01,-1.906609158E-01, 5.106195642E-02, 1.023023094E-02
      7498, 1.869975285E-01, 3.962121350E-01, 2.045459153E-01, 5.222688133E-04
